nu,unc,A,S,"E""",g',"g""",J',"J""",Grve',v1',v2',v3',Ka',Kc',"Grve""","v1""","v2""","v3""","Ka""","Kc"""
134.504795,2e-06,0.62353,1.110912248587716e-28,2630.19233,51,51,8,8, B1,0,1,0,4,5, B2,0,1,0,3,6
134.994855,8e-06,0.10564,1.1753978342299634e-29,2613.103795,27,25,13,12, A1,0,0,0,6,8, A2,0,0,0,7,5
135.026804,2e-06,0.53165,3.6290763326293823e-28,2495.165526,51,51,8,8, B2,0,1,0,3,6, B1,0,1,0,2,7
135.207778,2e-06,0.62385,1.8714365750618578e-23,1446.127886,63,63,10,10, B1,0,0,0,4,7, B2,0,0,0,3,8
135.602906,0.0,0.56476,2.774658581313531e-25,1772.413219,27,21,4,3, B1,0,1,0,2,3, B2,0,1,0,1,2
135.845827,1e-06,0.49667,1.7238559709732302e-22,1080.385289,19,19,9,9, A2,0,0,0,3,7, A1,0,0,0,2,8
136.817008,1.5e-05,0.75448,1.727197089963744e-27,2300.684033,25,25,12,12, A1,0,0,0,6,6, A2,0,0,0,5,7
137.224033,6.5e-05,0.0017357,6.08630698839745e-27,1557.84357,23,25,11,12, A2,0,0,0,3,9, A1,0,0,0,0,12
137.382752,2e-06,0.70891,5.3749543003412065e-24,1581.335664,63,63,10,10, B2,0,0,0,5,6, B1,0,0,0,4,7
137.449939,3e-06,0.34162,1.539093594630337e-27,2181.08984,15,15,7,7, A1,0,1,0,2,6, A2,0,1,0,1,7
137.889491,5e-06,1.0749,5.759188555230886e-26,2042.753109,45,39,7,6, B1,0,1,0,0,7, B2,0,1,0,1,6
138.826669,6e-06,0.30924,2.6751638981276917e-21,744.063658,17,17,8,8, A2,0,0,0,1,7, A1,0,0,0,0,8
138.991184,5e-06,1.1528,5.1135356151594395e-19,447.252347,45,39,7,6, B1,0,0,0,0,7, B2,0,0,0,1,6
139.299492,1.6e-05,0.00013718,3.1340884436532e-24,602.773495,11,13,5,6, A2,0,0,0,5,1, A1,0,0,0,2,4
139.309362,4e-06,1.1107,1.9717361264914958e-26,2041.780478,15,13,7,6, A2,0,1,0,1,7, A1,0,1,0,0,6
139.782585,7e-06,1.1741,1.730477889334752e-19,446.6966,15,13,7,6, A2,0,0,0,1,7, A1,0,0,0,0,6
139.972832,2e-06,0.19296,9.427661098420409e-30,2764.697125,57,51,9,8, B2,0,1,0,3,6, B1,0,1,0,4,5
140.711687,1e-06,0.66728,3.949228793435898e-19,275.497057,11,9,5,4, A1,0,0,0,2,4, A2,0,0,0,1,3
141.40486,0.000148,0.77624,2.4450304011276458e-29,2739.427591,29,29,14,14, A1,0,0,0,4,10, A2,0,0,0,3,11
141.437489,5e-06,0.32548,8.199646615135509e-21,744.162658,51,51,8,8, B1,0,0,0,2,7, B2,0,0,0,1,8
141.472141,4e-06,0.14868,1.0394502496727122e-24,1474.980198,21,19,10,9, A1,0,0,0,4,6, A2,0,0,0,5,5
141.892265,4e-06,0.73196,5.4225558858246954e-30,2841.430511,19,19,9,9, A1,0,1,0,4,6, A2,0,1,0,3,7
142.279803,3e-06,0.75394,3.464360825592257e-30,2998.76597,57,57,9,9, B2,0,1,0,5,4, B1,0,1,0,4,5
142.755402,2e-06,0.80188,1.5312431649838536e-25,1843.028746,23,23,11,11, A2,0,0,0,5,7, A1,0,0,0,4,8
143.615172,3.3e-05,0.13006,3.958790602453585e-29,2612.799041,81,75,13,12, B1,0,0,0,6,7, B2,0,0,0,7,6
144.950502,5e-05,0.56173,2.3297455853101773e-23,1293.017188,21,21,10,10, A1,0,0,0,2,8, A2,0,0,0,1,9
145.050971,3e-06,0.8323,9.790505514551681e-26,1998.994771,69,69,11,11, B1,0,0,0,6,5, B2,0,0,0,5,6
145.660494,2.4e-05,0.72033,4.493942438029774e-26,1960.206081,25,25,12,12, A2,0,0,0,3,9, A1,0,0,0,2,10
147.961143,3.3e-05,0.77374,6.128636049711024e-25,1695.067603,23,23,11,11, A1,0,0,0,4,8, A2,0,0,0,3,9
148.441815,3e-06,0.77443,9.605700950921989e-30,2771.689953,17,17,8,8, A2,0,1,0,5,3, A1,0,1,0,4,4
148.444116,2e-06,0.80617,1.1787632893300203e-26,2161.285764,45,39,7,6, B2,0,1,0,1,6, B1,0,1,0,2,5
148.656905,5e-06,0.0083812,3.477503953592035e-20,136.761674,21,21,3,3, B2,0,0,0,3,0, B1,0,0,0,0,3
148.682881,1e-06,0.74614,4.6252710651845804e-26,1875.469702,11,9,5,4, A1,0,1,0,2,4, A2,0,1,0,1,3
149.027662,1.5e-05,0.15353,8.474387564467639e-29,2437.501041,27,25,13,12, A2,0,0,0,5,9, A1,0,0,0,6,6
149.05542,1e-06,1.2249,1.6971259929983722e-18,136.163928,7,5,3,2, A2,0,0,0,3,1, A1,0,0,0,2,0
150.421994,4e-06,0.92423,3.171683633935799e-26,2124.949921,75,75,12,12, B2,0,0,0,5,8, B1,0,0,0,4,9
150.516935,3e-06,1.246,5.165168362980071e-18,134.901644,21,15,3,2, B2,0,0,0,3,0, B1,0,0,0,2,1
150.756603,4e-06,0.863,4.507438218610618e-25,1724.704668,21,21,10,10, A1,0,0,0,6,4, A2,0,0,0,5,5
150.837015,3e-06,0.68687,2.0879744156438678e-29,2690.593496,19,19,9,9, A2,0,1,0,3,7, A1,0,1,0,2,8
151.302646,3e-06,0.94511,1.2783150116469004e-19,552.911386,45,39,7,6, B2,0,0,0,1,6, B1,0,0,0,2,5
151.820366,4e-06,0.87305,1.9136782603733826e-30,3072.725913,63,63,10,10, B1,0,1,0,4,7, B2,0,1,0,3,8
152.027837,2e-06,0.72836,1.6915673042210338e-28,2572.138963,45,45,7,7, B2,0,1,0,5,2, B1,0,1,0,4,3
152.494184,1e-06,0.6444,7.360266510589532e-23,1293.633702,63,63,10,10, B2,0,0,0,3,8, B1,0,0,0,2,9
152.890847,5e-06,0.4234,3.840399660282003e-28,2337.463063,17,17,8,8, A2,0,1,0,1,7, A1,0,1,0,0,8
153.453872,3e-06,0.93776,4.981007929767963e-19,399.457514,39,33,6,5, B1,0,0,0,2,5, B2,0,0,0,1,4
153.536032,6.1e-05,0.0021323,5.679721080128896e-28,1806.670049,25,27,12,13, A1,0,0,0,2,10, A2,0,0,0,1,13
153.71434,3e-06,0.60607,2.250197043088047e-28,2399.16532,13,13,6,6, A2,0,1,0,5,1, A1,0,1,0,4,2
154.0858,1e-06,0.83469,1.3543191874978866e-23,1477.297167,57,57,9,9, B1,0,0,0,6,3, B2,0,0,0,5,4
154.280575,2e-06,0.38614,1.5764386786512235e-27,2251.862176,33,33,5,5, B2,0,1,0,5,0, B1,0,1,0,4,1
154.445592,2e-06,0.38725,5.269790218164339e-28,2251.695193,11,11,5,5, A2,0,1,0,5,1, A1,0,1,0,4,2
154.475884,3e-06,0.61408,6.840001460242406e-28,2398.38116,39,39,6,6, B2,0,1,0,5,2, B1,0,1,0,4,3
154.533456,2e-06,0.76044,5.889851868842096e-29,2569.507886,15,15,7,7, A2,0,1,0,5,3, A1,0,1,0,4,4
154.935467,1e-06,0.86553,3.228792402540668e-29,2764.697125,51,51,8,8, B2,0,1,0,5,4, B1,0,1,0,4,5
155.252402,4e-06,0.7099,2.7254536181791388e-30,2903.145112,21,21,10,10, A1,0,1,0,2,8, A2,0,1,0,1,9
155.337252,4e-06,0.00081587,2.137068404602907e-28,1899.007489,63,69,10,11, B2,0,0,0,7,4, B1,0,0,0,4,7
155.730298,1e-06,0.74741,3.2485177835693e-23,1255.911452,17,17,8,8, A1,0,0,0,6,2, A2,0,0,0,5,3
155.836681,5.6e-05,0.0022157,1.7294171808991924e-27,1806.669485,75,81,12,13, B2,0,0,0,3,10, B1,0,0,0,0,13
155.858396,2e-06,0.49332,1.558921612644007e-28,2439.954332,17,15,8,7, A1,0,1,0,2,6, A2,0,1,0,3,5
156.152746,2e-06,0.95409,1.4739281783400164e-30,2983.322776,19,19,9,9, A2,0,1,0,5,5, A1,0,1,0,4,6
156.254227,2e-06,0.94913,1.4920878197993044e-24,1718.718416,63,63,10,10, B1,0,0,0,6,5, B2,0,0,0,5,6
156.265031,1e-06,0.86678,4.6922974037749486e-24,1474.980198,19,19,9,9, A1,0,0,0,6,4, A2,0,0,0,5,5
156.359007,4e-06,0.59779,4.847192071897362e-22,1059.835298,45,45,7,7, B1,0,0,0,6,1, B2,0,0,0,5,2
156.373223,5e-06,1.6217,6.771352865623323e-27,2181.08984,17,15,8,7, A1,0,1,0,0,8, A2,0,1,0,1,7
156.425644,4e-06,0.36605,4.74036372753753e-22,888.632617,13,13,6,6, A1,0,0,0,6,0, A2,0,0,0,5,1
156.444777,1e-06,0.75671,9.868676545380579e-23,1255.166516,51,51,8,8, B1,0,0,0,6,3, B2,0,0,0,5,4
156.459235,1.9e-05,0.36626,1.4229246517406789e-21,888.598561,39,39,6,6, B1,0,0,0,6,1, B2,0,0,0,5,2
156.543106,4e-06,0.5997,1.6209248589461796e-22,1059.646575,15,15,7,7, A1,0,0,0,6,2, A2,0,0,0,5,3
156.812501,1e-06,1.0194,4.035315018313086e-26,1985.784148,23,23,11,11, A1,0,0,0,6,6, A2,0,0,0,5,7
156.894776,1.8e-05,0.18491,2.2577098259705985e-30,2927.939913,87,81,14,13, B1,0,0,0,6,9, B2,0,0,0,7,6
157.023943,4e-06,1.6432,2.053979800691541e-26,2180.6426,51,45,8,7, B2,0,1,0,1,8, B1,0,1,0,0,7
157.498983,2e-06,0.45905,1.189366043672359e-27,2337.666543,51,51,8,8, B1,0,1,0,2,7, B2,0,1,0,1,8
157.584473,7e-06,1.7339,5.940652257195161e-20,586.479185,17,15,8,7, A1,0,0,0,0,8, A2,0,0,0,1,7
157.919127,7e-06,1.7456,1.7923983254611113e-19,586.243531,51,45,8,7, B2,0,0,0,1,8, B1,0,0,0,0,7
158.087384,4e-06,0.19881,1.7625768362264372e-27,2142.596649,25,23,12,11, A2,0,0,0,5,7, A1,0,0,0,6,6
158.427154,4e-06,1.0917,7.679016180744435e-27,2275.371915,75,75,12,12, B1,0,0,0,6,7, B2,0,0,0,5,8
158.911229,7.1e-05,0.41578,1.6801471742844765e-21,920.168025,57,57,9,9, B2,0,0,0,1,8, B1,0,0,0,0,9
160.175572,0.000132,0.42502,5.650745792046131e-22,920.209717,19,19,9,9, A1,0,0,0,2,8, A2,0,0,0,1,9
160.210465,2e-06,0.33554,1.768959321112522e-22,1122.708302,57,51,9,8, B2,0,0,0,3,6, B1,0,0,0,4,5
160.333528,6e-06,1.0832,5.963151469049554e-28,2426.195175,27,27,13,13, A2,0,0,0,5,9, A1,0,0,0,4,10
160.42298,2e-06,1.0012,5.574788820980686e-26,2000.862784,39,33,6,5, B1,0,1,0,2,5, B2,0,1,0,1,4
161.508696,3e-06,0.00010897,2.5495145346741909e-23,326.625476,9,11,4,5, A1,0,0,0,4,0, A2,0,0,0,1,5
161.569947,5e-06,1.1791,1.2919943251062084e-28,2586.528703,27,27,13,13, A1,0,0,0,6,8, A2,0,0,0,5,9
161.78974,5e-06,0.023908,1.58582064124553e-20,222.052782,9,9,4,4, A2,0,0,0,3,1, A1,0,0,0,0,4
161.82949,3.4e-05,0.1871,1.2068346018876031e-29,2756.414213,87,81,14,13, B2,0,0,0,5,10, B1,0,0,0,6,7
162.443755,4e-06,0.96042,1.4788166629369642e-25,1962.506166,75,75,12,12, B1,0,0,0,4,9, B2,0,0,0,3,10
163.088791,4e-06,0.00026473,6.69924957089775e-23,447.252347,33,39,5,6, B1,0,0,0,4,1, B2,0,0,0,1,6
163.964998,3e-06,1.5876,2.0050493751744767e-25,1743.486334,7,5,3,2, A2,0,1,0,3,1, A1,0,1,0,2,0
164.421644,3.4e-05,1.108,2.931728468021687e-30,3080.177656,93,93,15,15, B1,0,0,0,4,11, B2,0,0,0,3,12
165.310165,2e-06,1.6118,6.098739061806657e-25,1742.305406,21,15,3,2, B2,0,1,0,3,0, B1,0,1,0,2,1
165.816253,4.5e-05,0.7663,8.325841689805599e-24,1524.847291,69,69,11,11, B1,0,0,0,2,9, B2,0,0,0,1,10
166.032136,4e-06,0.00034096,9.222860568993726e-26,1050.157545,15,17,7,8, A1,0,0,0,6,2, A2,0,0,0,3,5
166.217336,3e-06,0.70345,2.2183535144998448e-21,816.694189,17,15,8,7, A1,0,0,0,2,6, A2,0,0,0,3,5
166.590986,1e-05,1.2927,1.579913869084588e-29,2918.243703,87,87,14,14, B1,0,0,0,6,9, B2,0,0,0,5,10
166.702405,2e-06,1.3346,5.698887794420674e-20,542.90578,15,13,7,6, A1,0,0,0,2,6, A2,0,0,0,1,5
167.838107,1.8e-05,1.008,9.279824159976663e-27,2246.883887,81,81,13,13, B2,0,0,0,3,10, B1,0,0,0,2,11
168.298104,5e-06,0.87964,8.791615295756174e-30,2904.427809,63,63,10,10, B2,0,1,0,3,8, B1,0,1,0,2,9
169.932696,4.5e-05,0.81973,2.8453574345489112e-24,1525.134907,23,23,11,11, A2,0,0,0,3,9, A1,0,0,0,2,10
170.360539,2e-06,1.3765,2.7826524149068825e-18,212.156362,27,21,4,3, B2,0,0,0,3,2, B1,0,0,0,2,1
171.300965,5e-06,0.0004054,9.289373696122437e-24,586.479185,13,15,6,7, A1,0,0,0,4,2, A2,0,0,0,1,7
171.5257,3.8e-05,1.3454,7.356446973008599e-29,2756.414213,81,81,13,13, B2,0,0,0,7,6, B1,0,0,0,6,7
171.814131,3e-06,1.4516,1.319751077076424e-27,2318.539779,17,15,8,7, A2,0,1,0,1,7, A1,0,1,0,2,6
172.22125,1.8e-05,1.2834,8.307128287579322e-29,2746.022453,87,87,14,14, B2,0,0,0,5,10, B1,0,0,0,4,11
172.276215,2e-06,1.3671,6.1058101689739964e-27,2146.263564,15,13,7,6, A1,0,1,0,2,6, A2,0,1,0,1,5
173.282142,4e-06,1.6201,1.3923414775572318e-20,709.608185,17,15,8,7, A2,0,0,0,1,7, A1,0,0,0,2,6
173.370208,9.8e-05,0.0027167,1.3414902317558978e-28,2073.513679,81,87,13,14, B1,0,0,0,2,11, B2,0,0,0,1,14
173.501049,1e-06,0.38113,5.011490307088164e-19,142.278494,9,7,4,3, A1,0,0,0,2,2, A2,0,0,0,1,3
174.235151,1e-06,0.00071033,2.75977776237722e-24,885.600147,45,51,7,8, B2,0,0,0,5,2, B1,0,0,0,2,7
174.549039,9.6e-05,0.0027641,4.4996838440052485e-29,2073.514096,27,29,13,14, A2,0,0,0,3,11, A1,0,0,0,0,14
174.616019,4e-06,2.3156,5.679447760597098e-27,2337.666543,57,51,9,8, B1,0,1,0,0,9, B2,0,1,0,1,8
174.912043,7e-06,2.328,1.9018988105358473e-27,2337.463063,19,17,9,8, A2,0,1,0,1,9, A1,0,1,0,0,8
175.526163,1e-06,0.00099391,2.058470945040858e-25,1080.385289,17,19,8,9, A2,0,0,0,5,3, A1,0,0,0,2,8
175.602754,1.6e-05,1.361,5.350136939204576e-28,2437.501041,25,25,12,12, A2,0,0,0,7,5, A1,0,0,0,6,6
175.719115,2e-06,0.011151,4.2406160130846694e-27,1731.896456,21,21,3,3, B2,0,1,0,3,0, B1,0,1,0,0,3
175.796881,4e-06,0.57706,2.4455848625743514e-28,2512.282562,57,57,9,9, B2,0,1,0,1,8, B1,0,1,0,0,9
176.005367,7.1e-05,2.4736,4.9201136466123267e-20,744.162658,57,51,9,8, B1,0,0,0,0,9, B2,0,0,0,1,8
176.146059,0.000132,2.4798,1.643628190878402e-20,744.063658,19,17,9,8, A2,0,0,0,1,9, A1,0,0,0,0,8
177.541092,3e-06,1.4536,9.709663804064148e-19,206.30143,9,7,4,3, A2,0,0,0,3,1, A1,0,0,0,2,2
178.13204,9e-06,1.184,3.259428052253025e-27,2248.063135,27,27,13,13, A1,0,0,0,4,10, A2,0,0,0,3,11
178.21839,6e-06,0.59923,8.270101117449798e-29,2512.375106,19,19,9,9, A1,0,1,0,2,8, A2,0,1,0,1,9
178.485906,7.3e-05,0.53406,9.451641502558721e-23,1114.531282,21,21,10,10, A2,0,0,0,1,9, A1,0,0,0,0,10
178.619773,2e-05,0.48336,6.629874233709128e-23,1216.194305,45,45,7,7, B2,0,0,0,7,0, B1,0,0,0,6,1
178.624344,2e-05,0.48339,2.2101045932813788e-23,1216.189681,15,15,7,7, A2,0,0,0,7,1, A1,0,0,0,6,2
178.906813,3e-05,1.208,1.0627626770110703e-25,1875.461271,21,21,10,10, A2,0,0,0,7,3, A1,0,0,0,6,4
178.975424,5e-05,1.5066,2.783823025101928e-29,2748.09865,27,27,13,13, A2,0,0,0,7,7, A1,0,0,0,6,8
178.999972,4e-06,1.433,1.699479557589568e-27,2433.799069,75,75,12,12, B2,0,0,0,7,6, B1,0,0,0,6,7
179.024432,2e-06,0.00040614,2.530671692029924e-24,709.608185,13,15,6,7, A2,0,0,0,5,1, A1,0,0,0,2,6
179.048781,6e-06,0.81272,5.951224086340283e-24,1411.64175,17,17,8,8, A2,0,0,0,7,1, A1,0,0,0,6,2
179.078745,6e-06,0.81308,1.7862111246150768e-23,1411.611293,51,51,8,8, B2,0,0,0,7,2, B1,0,0,0,6,3
179.084343,6.5e-05,0.53906,2.845853116166663e-22,1114.549359,63,63,10,10, B1,0,0,0,2,9, B2,0,0,0,1,10
179.204661,1e-06,1.045,2.85150368796216e-24,1631.382967,57,57,9,9, B2,0,0,0,7,2, B1,0,0,0,6,3
179.214988,3.3e-05,1.3405,8.927900686847456e-27,2142.596649,23,23,11,11, A2,0,0,0,7,5, A1,0,0,0,6,6
179.337746,1e-06,1.0471,9.525614414902735e-25,1631.245229,19,19,9,9, A2,0,0,0,7,3, A1,0,0,0,6,4
179.372098,4e-06,1.2166,3.2129754397055324e-25,1874.972643,63,63,10,10, B2,0,0,0,7,4, B1,0,0,0,6,5
179.501451,3.5e-05,1.5743,3.225601090396575e-30,3084.834689,87,87,14,14, B2,0,0,0,7,8, B1,0,0,0,6,9
180.289073,1e-06,0.39145,5.349750268018534e-25,1718.718416,69,63,11,10, B1,0,0,0,4,7, B2,0,0,0,5,6
180.393668,3.3e-05,0.0015728,8.277777685172681e-28,1695.067603,21,23,10,11, A1,0,0,0,6,4, A2,0,0,0,3,9
181.010191,4e-06,1.1148,2.282247347395962e-30,2920.131768,17,17,8,8, A1,0,1,0,6,2, A2,0,1,0,5,3
181.0832,2e-06,0.54219,3.3275484515346245e-29,2552.87966,13,13,6,6, A1,0,1,0,6,0, A2,0,1,0,5,1
181.105346,2e-06,0.54237,9.986206287491299e-29,2552.857044,39,39,6,6, B1,0,1,0,6,1, B2,0,1,0,5,2
181.266338,4e-06,0.88712,3.3981546095763504e-29,2724.1668,45,45,7,7, B1,0,1,0,6,1, B2,0,1,0,5,2
181.386115,2e-06,1.8913,4.7752782049364294e-20,704.214032,51,45,8,7, B1,0,0,0,2,7, B2,0,0,0,1,6
181.388955,4e-06,0.88874,1.1349459333813843e-29,2724.041342,15,15,7,7, A1,0,1,0,6,2, A2,0,1,0,5,3
181.490976,2e-06,1.1227,6.899546138934458e-30,2919.632592,51,51,8,8, B1,0,1,0,6,3, B2,0,1,0,5,4
181.539576,4e-06,0.0018977,2.2443384541371263e-28,1962.506166,69,75,11,12, B1,0,0,0,6,5, B2,0,0,0,3,10
183.417343,3e-06,0.49429,6.960154152320556e-26,1739.483705,9,7,4,3, A1,0,1,0,2,2, A2,0,1,0,1,3
183.464145,5e-06,0.03728,2.6332896874389913e-20,325.347904,33,33,5,5, B2,0,0,0,3,2, B1,0,0,0,0,5
183.663465,1e-06,0.0012253,9.380099968791268e-26,1293.633702,57,63,9,10, B2,0,0,0,5,4, B1,0,0,0,2,9
185.255081,1e-06,0.0012047,1.98124065039607e-26,1446.127886,57,63,9,10, B1,0,0,0,6,3, B2,0,0,0,3,8
185.435646,2e-06,1.879,4.938442369848872e-27,2309.72988,51,45,8,7, B1,0,1,0,2,7, B2,0,1,0,1,6
185.590884,3.8e-05,0.9885,2.6693628212124634e-25,1774.615197,25,25,12,12, A1,0,0,0,2,10, A2,0,0,0,1,11
185.674285,0.000182,1.5262,1.064079455937823e-30,3083.864285,31,31,15,15, A2,0,0,0,5,11, A1,0,0,0,4,12
187.07429,5e-06,0.00049611,7.046089920304538e-24,744.162658,45,51,7,8, B1,0,0,0,4,3, B2,0,0,0,1,8
187.755807,2.8e-05,1.0207,8.100501399993294e-25,1774.750359,75,75,12,12, B2,0,0,0,3,10, B1,0,0,0,2,11
188.188553,1e-06,1.5213,3.7787408930996627e-19,315.779543,11,9,5,4, A2,0,0,0,3,3, A1,0,0,0,2,2
188.205246,3e-06,1.1412,1.3307077620828745e-28,2630.19233,57,51,9,8, B1,0,1,0,2,7, B2,0,1,0,3,6
188.465796,4e-06,0.033873,2.0923568150633738e-27,1817.451157,9,9,4,4, A2,0,1,0,3,1, A1,0,1,0,0,4
188.546071,0.000151,1.3236,1.7291984494835701e-28,2550.88152,29,29,14,14, A2,0,0,0,3,11, A1,0,0,0,2,12
189.164822,8e-06,0.00014221,9.82814859332628e-24,552.911386,33,39,5,6, B2,0,0,0,5,0, B1,0,0,0,2,5
189.437906,1.7e-05,0.0021771,5.013098050949268e-30,2248.063135,25,27,12,13, A1,0,0,0,6,6, A2,0,0,0,3,11
192.129352,4e-06,1.8402,1.1418617813871757e-25,1813.787601,9,7,4,3, A2,0,1,0,3,1, A1,0,1,0,2,2
192.581154,0.000101,0.0033573,2.9000787811486128e-30,2358.300366,29,31,14,15, A1,0,0,0,2,12, A2,0,0,0,1,15
192.720986,8e-06,3.1748,4.25461998883584e-28,2512.375106,21,19,10,9, A1,0,1,0,0,10, A2,0,1,0,1,9
192.856422,6e-06,3.1819,1.278921211799303e-27,2512.282562,63,57,10,9, B2,0,1,0,1,10, B1,0,1,0,0,9
192.913917,3e-06,2.2689,9.78511010952755e-28,2495.165526,57,51,9,8, B2,0,1,0,1,8, B1,0,1,0,2,7
193.182571,9.7e-05,0.0033837,8.723133246618894e-30,2358.299561,87,93,14,15, B2,0,0,0,3,12, B1,0,0,0,0,15
193.479107,5e-06,2.4594,1.0180542712264718e-20,885.600147,57,51,9,8, B2,0,0,0,1,8, B1,0,0,0,2,7
194.130636,4e-06,0.00062115,5.7440566107222795e-28,1616.452339,19,21,9,10, A2,0,0,0,7,3, A1,0,0,0,4,6
194.321565,0.000142,3.3912,3.6333008640893096e-21,920.209717,21,19,10,9, A1,0,0,0,0,10, A2,0,0,0,1,9
194.381334,9.6e-05,3.3944,1.0909113414060699e-20,920.168025,63,57,10,9, B2,0,0,0,1,10, B1,0,0,0,0,9
194.540321,2.3e-05,1.442,5.331951303486681e-28,2551.482132,87,87,14,14, B1,0,0,0,4,11, B2,0,0,0,3,12
195.410634,1e-06,0.00080494,3.592201667964808e-26,1216.231116,17,19,8,9, A1,0,0,0,6,2, A2,0,0,0,3,7
195.53388,4.6e-05,0.44595,4.933114669043827e-28,2433.799069,81,75,13,12, B2,0,0,0,5,8, B1,0,0,0,6,7
195.805305,2e-06,1.4958,1.820418484963294e-21,1006.115721,57,51,9,8, B1,0,0,0,2,7, B2,0,0,0,3,6
197.264235,1e-06,0.85265,1.3315308074619907e-23,1340.884504,21,19,10,9, A2,0,0,0,3,7, A1,0,0,0,4,6
197.494962,4e-06,2.6313,3.604006535453154e-21,882.890327,19,17,9,8, A1,0,0,0,2,8, A2,0,0,0,1,7
197.737683,5.4e-05,0.66418,3.895097032332392e-23,1327.109608,69,69,11,11, B2,0,0,0,1,10, B1,0,0,0,0,11
198.018405,5.2e-05,0.66681,1.3003102087305882e-23,1327.116502,23,23,11,11, A1,0,0,0,2,10, A2,0,0,0,1,11
198.04902,6e-06,0.74858,1.3971898705730977e-29,2705.096092,21,21,10,10, A2,0,1,0,1,9, A1,0,1,0,0,10
198.35201,3.9e-05,0.59787,6.1720194006940105e-25,1590.690531,17,17,8,8, A1,0,0,0,8,0, A2,0,0,0,7,1
198.352498,3.9e-05,0.59788,1.8516382431434902e-24,1590.690038,51,51,8,8, B1,0,0,0,8,1, B2,0,0,0,7,2
199.217001,3.1e-05,1.0275,3.923339424060821e-25,1810.587628,57,57,9,9, B1,0,0,0,8,1, B2,0,0,0,7,2
199.222042,3.8e-05,1.0275,1.307784847518404e-25,1810.582975,19,19,9,9, A1,0,0,0,8,2, A2,0,0,0,7,3
199.288825,6e-06,0.76163,4.218253603081102e-29,2705.138984,63,63,10,10, B1,0,1,0,2,9, B2,0,1,0,1,10
199.569761,3e-05,0.0013781,3.348549413051048e-27,1525.134907,21,23,10,11, A2,0,0,0,5,5, A1,0,0,0,2,10
199.915875,3e-05,1.3463,1.6480513928999136e-26,2054.368084,21,21,10,10, A1,0,0,0,8,2, A2,0,0,0,7,3
199.921046,4.8e-05,1.8889,1.4442184328237267e-29,2927.939913,81,81,13,13, B1,0,0,0,8,5, B2,0,0,0,7,6
199.938521,4e-06,1.3467,4.94583186717055e-26,2054.344741,63,63,10,10, B1,0,0,0,8,3, B2,0,0,0,7,4
200.239586,3e-06,2.5641,3.6329452355241943e-28,2490.35391,19,17,9,8, A1,0,1,0,2,8, A2,0,1,0,1,7
200.423404,4.3e-05,1.7646,9.634762758305917e-29,2613.103795,25,25,12,12, A1,0,0,0,8,4, A2,0,0,0,7,5
200.449005,5.2e-05,1.5882,1.4648238251916175e-27,2321.811637,23,23,11,11, A1,0,0,0,8,4, A2,0,0,0,7,5
200.712338,1e-05,1.7715,2.9035120395024644e-28,2612.799041,75,75,12,12, B1,0,0,0,8,5, B2,0,0,0,7,6
200.727362,0.000124,1.9096,4.875876482216181e-30,2927.074074,27,27,13,13, A1,0,0,0,8,6, A2,0,0,0,7,7
202.467998,0.0,1.6936,3.5734261033061865e-19,446.510665,39,33,6,5, B2,0,0,0,3,4, B1,0,0,0,2,3
202.689115,2e-06,3.4138,2.4890233589374272e-18,285.418579,27,21,4,3, B1,0,0,0,4,1, B2,0,0,0,3,0
202.701277,4e-06,0.00011786,4.7546418373451275e-25,842.356519,39,45,6,7, B1,0,0,0,6,1, B2,0,0,0,3,4
202.914824,3e-06,3.4223,8.318293670844092e-19,285.219348,9,7,4,3, A1,0,0,0,4,0, A2,0,0,0,3,1
203.506535,2e-06,1.8917,4.377814866566965e-26,1922.901048,11,9,5,4, A2,0,1,0,3,3, A1,0,1,0,2,2
204.478177,4e-06,0.69423,3.5543842620445494e-30,2905.433138,45,45,7,7, B2,0,1,0,7,0, B1,0,1,0,6,1
204.480979,4e-06,0.69426,1.1848520542523773e-30,2905.430297,15,15,7,7, A2,0,1,0,7,1, A1,0,1,0,6,2
204.574061,3.6e-05,1.2262,6.281487885004127e-26,2042.309826,81,81,13,13, B1,0,0,0,2,11, B2,0,0,0,1,12
205.690513,3.1e-05,1.2449,2.10489635158512e-26,2042.372622,27,27,13,13, A2,0,0,0,3,11, A1,0,0,0,2,12
206.789514,3e-06,0.00020202,3.7253519802211766e-30,1922.829,9,11,4,5, A1,0,1,0,4,0, A2,0,1,0,1,5
207.904551,4.5e-05,1.6555,2.37185402689217e-29,2872.273105,93,93,15,15, B2,0,0,0,3,12, B1,0,0,0,2,13
208.449763,0.0,1.6411,1.2010666365271006e-18,300.362286,33,27,5,4, B2,0,0,0,3,2, B1,0,0,0,2,3
209.109067,4e-06,0.00053078,1.0625015258335973e-29,2042.753109,33,39,5,6, B1,0,1,0,4,1, B2,0,1,0,1,6
209.727714,3e-06,0.056891,3.833562106059696e-27,1920.766302,33,33,5,5, B2,0,1,0,3,2, B1,0,1,0,0,5
210.078584,4e-06,0.00042112,3.591927596883824e-25,1006.115721,45,51,7,8, B1,0,0,0,6,1, B2,0,0,0,3,6
210.734757,7e-06,4.2171,2.3268204708647887e-28,2705.138984,69,63,11,10, B1,0,1,0,0,11, B2,0,1,0,1,10
